GeneSymbol,Z_score
MDP1,0.581104220985131
MED14,0.474709322810232
MED20,0.595332998959573
MED28,0.61655253744088
MED6,0.601106335001057
MED7,0.587933528707093
MEF2D,0.416492225810062
MESDC1,0.611752063238092
METAP1,0.475618142401771
METTL3,0.462919331639357
MFF,0.461159517009538
MFSD11,0.442049227555161
MFSD3,0.398132619265732
MGAT1,0.580541726943755
MGST1,0.793997438310114
MIA3,0.550179898610138
MIF,0.67621856437593
MIR155HG,0.690544545631656
MIR21,0.603260144167596
MIS12,0.426707896885764
MITD1,0.651085609354728
MKKS,0.452561897142762
MKL1,0.435004787624302
MKL2,0.481985889979979
MKNK1,0.456962159114932
MKRN1,0.447081621740374
MLEC,0.415878539422252
MLH1,0.475787678188744
MLLT6,0.609917221768561
MLX,0.580478099209524
MMADHC,0.619010806351996
MMGT1,0.427578788544521
MMP14,0.448019664493237
MMP7,0.407750977214224
MMP9,0.239733551090791
MOAP1,0.466767462393315
MOCS2,0.454288550738455
MOGS,0.582209312447409
MOV10,0.607169001065298
MPI,0.585480648464022
MPND,0.422821838199024
MRPL10,0.569573300393373
MRPL11,0.466198128888649
MRPL18,0.587163156433033
MRPL21,0.570576836188637
MRPL27,0.565825067254722
MRPL33,0.456699772432403
MRPL42,0.607548073136661
MRPL46,0.555870953835695
MRPL49,0.596597677898585
MRPL50,0.571904313836027
MRPS15,0.398578427918275
MRPS18C,0.639765468586138
MRPS21,0.570894974859791
MRPS36,0.463509183533888
MSRA,0.438074877615058
MT1A,0.773845892384154
MT1E,0.929437464507331
MT1F,0.843017737008129
MT1G,0.929719333297409
MT1M,0.670097866501967
MT1X,0.923076763648875
MT2A,0.722735412253831
MTAP,0.460915576152242
MTCP1,0.411803462840989
MTG1,0.473887965446203
MTHFD1,0.435830704630524
MTHFD1L,0.615200189017895
MTIF2,0.457191799276261
MTMR10,0.434329131553968
MTMR11,0.698962266888293
MTMR14,0.482951705098924
MTX1,0.476059184155658
MTX3,0.469464283493681
MUC1,0.599628803674243
MX1,0.683716688704937
MX2,0.762593938991988
MXD1,0.623933561868127
MXD4,0.430666080821731
MYBPH,0.457439263493432
MYC,0.62118948629413
MYCBP,0.482598540085473
MYL6B,0.435380958105179
MYLIP,0.624014184632348
MYO7A,0.589093335875679
MYO9B,0.452838584521258
MYOF,0.387578498385472
MYPOP,0.463909395764507
N4BP2L2,0.598073758430157
NAAA,0.348212205747636
NACC2,0.605633230672299
NADSYN1,0.46820727304381
NAMPT,0.587531243911841
NAP1L1,0.450050570577043
NAT6,0.560838684004361
NBEAL2,0.424044236819525
NBPF12,0.545218178878908
NCAPD2,0.431125153887924
NCF2,0.627844076817536
NCOA1,0.432679370106157
NCOA7,0.648770347403284
NDC80,0.549430044725945
NDRG3,0.433463421306793
NDUFA1,0.471092904782236
NDUFA11,0.451344265420917
NDUFA13,0.443980650536587
NDUFA2,0.463029592077829
NDUFA9,0.45197577586457
NDUFAB1,0.469887086678798
NDUFB10,0.413886804810008
NDUFB2,0.450824466210979
NDUFB5,0.477526145402844
NDUFB6,0.417061559314727
NDUFB7,0.441451914427952
NDUFB8,0.451283953790099
NDUFC1,0.440598225055648
NDUFS1,0.441844665425891
NDUFS2,0.448611381695938
NDUFS3,0.463772813755197
NDUFS5,0.421874883418239
NDUFS7,0.428532790045058
NDUFS8,0.425073886929164
NDUFV3,0.448865892632862
NECAP2,0.576114936144284
NEU1,0.586173092307884
NFE2,0.666485386346773
NFE2L2,0.43121551770592
NFIX,0.383390674288178
NFKBIB,0.444319514854071
NFX1,0.570849378437867
NHLRC3,0.564055718827592
NICN1,0.438259128610926
NIF3L1,0.447202037745547
NIN,0.454338085033182
NINJ2,0.646766384659706
NISCH,0.442500632132213
NKG7,0.60618847073746
NKTR,0.577177540031586
NMB,0.572186597139032
NME1,0.574180818828835
NME2,0.427746251766861
NMT2,0.475084457008792
NNT,0.44393173801125
NOD1,0.623472623493764
NOL3,0.568416602071736
NOP2,0.576875567364568
NOP56,0.56101360845938
NPM3,0.468403130401622
NPR2,0.481866717513586
NPTN,0.433937416838344
NR1D2,0.383808296061713
NRIP1,0.600963742554312
NRIP3,0.428776938158817
NSFL1C,0.570153203977666
NSUN4,0.570823678636418
NUBPL,0.470493726346856
NUDCD1,0.482589835314014
NUDCD2,0.464920807305376
NUDT16L1,0.44072423698533
NUDT7,0.405429704825345
NUMB,0.381415105680071
NUP188,0.474287763163894
NUP62,0.556507023921541
NUTF2,0.425455031565159
NXT2,0.412067507575224
OAS1,0.667187571244409
OAS2,0.690297910440337
OAS3,0.728189366085381
OASL,0.940768175355548
OAZ2,0.384618254320261
OCIAD1,0.44406521117361
OGFOD1,0.587841921350317
OGFRL1,0.601880230634992
OGT,0.458077820656837
OLFML2B,0.373744336717141
OLFML3,0.594987087922337
OPLAH,0.44487019527704
ORMDL2,0.474677819827811
OSBPL7,0.580609292550788
OSBPL8,0.446440370242946
OSTM1,0.372608364041833
OTOF,0.788107209623332
OTUD4,0.454627415055939
P2RX1,0.402001061153092
P2RY13,0.302799620306159
P2RY2,0.580348771176429
P4HA1,0.767445812797672
P4HA2,0.625724050454513
P4HTM,0.446232699266727
PA2G4,0.566292223322984
PAAF1,0.618828420664298
PACSIN2,0.46626300016166
PAF1,0.602867393169656
PAFAH1B3,0.340299153979117
PAG1,0.406943091520309
PAICS,0.562334453899945
PAK1,0.590670764817801
PALLD,0.479359536077133
PAM,0.371885038984941
PANX2,0.621226999713986
PAPOLA,0.41223787238805
PAPSS1,0.429800163318093
PAQR8,0.590585996924314
PARK7,0.457199053252476
PARP14,0.411579833117096
PARP15,0.550588815612215
PARP3,0.615270448958951
PARP9,0.654983688916339
PARVG,0.435503239418521
PBX3,0.39375930063379
PCBP1,0.575856280078094
PCCA,0.466277093601164
PCCB,0.466845805336439
PCF11,0.430332190659366
PCK2,0.646221300161246
PCMTD1,0.433963738409182
PCMTD2,0.42383055540587
PCNA,0.637692489440283
PCNT,0.451377219198581
PCYOX1,0.475690682163923
PCYT1A,0.552698893664999
PDCD1LG2,0.659650689956766
PDE12,0.464900496171973
PDE4B,0.358689019967088
PDGFC,0.462214659664162
PDGFRL,0.556197590021845
PDIA5,0.62920450824259
PDIK1L,0.475355962975705
PDK4,0.683626739399868
PDRG1,0.446533428394965
PDSS2,0.433764150435031
PDXDC1,0.463073530448047
PDXK,0.328472892927166
PEA15,0.577173602158783
PECR,0.565364336136822
PELI2,0.414480594577342
PELO,0.593295046156014
PEPD,0.424003821809183
PER2,0.46425261246772
PER3,0.430822352195053
PEX11A,0.547604737053725
PEX13,0.567059694006558
PFDN5,0.473179148341741
PFKFB2,0.432601441675959
PFKFB3,0.687770417870481
PFKFB4,0.590021223061841
PFKM,0.59259928620874
PFKP,0.625656692103943
PGAM1,0.584839396966594
PGD,0.404308032846004
PGGT1B,0.589101418877748
PGK1,0.617674209420221
PGLS,0.447858004451869
PGM1,0.68008762803268
PGM2,0.444722835931639
PGS1,0.460412150202904
PHB,0.460336087080876
PHB2,0.477324277607597
PHF1,0.595576732560405
PHF11,0.635247899455745
PHF13,0.45758517204359
PHF2,0.469708846120366
PHKA2,0.457609213793332
PHKG2,0.56728767611618
PHLDA3,0.552555679448864
PI4K2A,0.445334657011279
PIAS4,0.586474235949048
PICALM,0.431160387486684
PIGH,0.466977620447094
PIGK,0.380126384991316
PIGM,0.61651668207273
PIGQ,0.469946154770837
PIGT,0.383915447653235
PIGX,0.435844176300638
PIK3AP1,0.431995838290217
PIK3C2A,0.423166712953944
PIK3CB,0.566391913681828
PIK3CD,0.44972994482833
PIK3R1,0.464182974296053
PILRA,0.60334283949645
PIM1,0.411707710354947
PIN1,0.476061049463828
PINK1,0.441765078943987
PINX1,0.604223886721908
PIP4K2C,0.592611099827148
PITPNM1,0.474405899347971
PKD2,0.616625284459496
PKD2L1,0.68361989993658
PLAC8,0.792718665931597
PLAU,0.649257192835559
PLCD1,0.559430998105676
PLD6,0.595026881163289
PLEKHA1,0.460540856466609
PLEKHA7,0.558129427516197
PLEKHG2,0.572871372493751
PLEKHM2,0.467510062301293
PLIN2,0.682239986403976
PLXDC2,0.637273831384432
PLXNC1,0.445811761389779
PMAIP1,0.574404034039802
PML,0.560168623858535
PNKD,0.33238817477523
PNN,0.456019349463413
PNPLA7,0.435183235439197
PNPT1,0.439009397008046
PNRC2,0.597550021347416
POLA1,0.470414968890805
POLD1,0.457552840035317
POLE4,0.454004194870817
POLR2A,0.611718073178112
POLR2B,0.421292492756387
POLR2D,0.565658640314698
POLR2G,0.431342980430845
POLR2H,0.635739926299602
POLR2J2,0.389118621164201
POLR2J3,0.452648944857345
PON2,0.634389235928323
POP7,0.567366433572231
POU2F2,0.46333115023192
PPARA,0.479818401886863
PPARGC1B,0.420692070782227
PPDPF,0.659812142741671
PPHLN1,0.61650155235091
PPM1B,0.425336688124619
PPM1D,0.453412270411653
PPM1M,0.387902854750525
PPP1CB,0.454937470725025
PPP1R10,0.434254726483645
PPP1R16A,0.453129987108648
PPP2R3A,0.449584865304025
PPP2R5A,0.420341600102799
PPP2R5B,0.564971377882419
PPP3CB,0.454268239605052
PPP4R1,0.480113327834129
PPP6C,0.486387602747392
PPWD1,0.440141846323478
PQLC1,0.560566970780984
PRAM1,0.601974325069327
PRAMEF4,0.485434430272708
PRDM1,0.582161228947925
PRDM8,0.446432287240878
PRDX3,0.465518949458439
PRDX5,0.453957976679503
PRDX6,0.444956206709306
PREX1,0.387096419851853
PRICKLE1,0.634549859687374
PRIM1,0.450714827541897
PRKAG1,0.579705861627295
PRKAR1A,0.453827612364092
PRKAR2A,0.389174165896363
PRKCB,0.399975336480868
PRKDC,0.355485042301044
PRKRA,0.464378831653865
PRMT1,0.465365579675602
PROS1,0.407439470749895
PRPF4,0.569487288961106
PRPF8,0.452921072593649
PRPS2,0.37698707134182
PRR11,0.456439665570971
PRR13,0.568540748693248
PRR3,0.644649881656559
PRRG2,0.468965831699462
PRRG4,0.579964724949948
PRSS36,0.476630382968493
PRSS42,0.456665782372423
PRX,0.481837494352261
PSD4,0.570173722367532
PSEN2,0.440479674358645
PSENEN,0.453998806202771
PSMA1,0.54911252782418
PSMA2,0.424032008688191
PSMA6,0.596981724125067
PSMB2,0.604789696866697
PSMB7,0.586113402446455
PSMC1,0.608357202369356
PSMC2,0.596605139131264
PSMC3,0.583981355208562
PSMC4,0.606139558212123
PSMC5,0.589850236479625
PSMC6,0.580028145427715
PSMD1,0.577660862103985
PSMD10,0.472661628952899
PSMD11,0.575306014168052
PSMD13,0.58159127367387
PSMD14,0.565066715855534
PSMD3,0.570453104080051
PSMD4,0.573149925180417
PSMD6,0.577306453551754
PSMD7,0.595856321529387
PSME1,0.563021094562834
PSRC1,0.551993807176877
PSTPIP1,0.659053376829556
PTDSS1,0.461501490173971
PTGER4,0.601761058168599
PTGES2,0.465093659195762
PTGFRN,0.552858066628808
PTK2B,0.575968613081199
PTMA,0.448173241532537
PTMS,0.418079188549495
PTP4A1,0.600782807661857
PTP4A2,0.397207840926519
PTPMT1,0.440081534692659
PTPN1,0.378654449589011
PTPN11,0.415652008107873
PTPN2,0.436990511799111
PTPN22,0.674067864056341
PTPN6,0.455451466753991
PTPRO,0.757611493614428
PTRF,0.472491056883609
PTTG1IP,0.620111959941471
PUM2,0.483928919323349
PXK,0.450369123761125
QARS,0.445609479081605
RAB11A,0.612160358470779
RAB11FIP4,0.473667651825722
RAB13,0.341377923870556
RAB22A,0.445658806119869
RAB3D,0.554698504022848
RAB3GAP2,0.473966101132864
RAB3IL1,0.709337525440731
RAB43,0.466688912193727
RAB5A,0.414367847061311
RAB7A,0.460714122869922
RAB8A,0.581327228939635
RABEPK,0.353103458281347
RABGAP1L,0.613066276471832
RAD23B,0.558388083582387
RAD51,0.563968878369472
RALGAPA1,0.464799355017886
RAP2A,0.585168520230303
RAPGEF6,0.471401302399615
RAPGEFL1,0.547915207235738
RARA,0.59659228923054
RARRES3,0.477419822837175
RASA1,0.461554340572111
RASAL1,0.399824868288518
RASAL3,0.61116469842112
RASGRP1,0.464551890800715
RASSF2,0.40148229822547
RB1CC1,0.443437431346297
RBBP4,0.435878166360618
RBBP7,0.432582374081336
RBL2,0.392805299133254
RBM10,0.55795968447276
RBM14,0.587091445696734
RBM15,0.567204980787326
RBM18,0.564296965350864
RBM34,0.611219621383893
RBM38,0.397011361799318
RBM43,0.592358661454858
RBM47,0.422865569312779
RBMS2,0.579215285578681
RBMX2,0.578922432196048
RBPJ,0.444971750944053
RBX1,0.565909006122356
RCBTB2,0.587117974524036
RCE1,0.640748071478609
RCN2,0.403132474186208
REEP5,0.440475736485842
REPS2,0.592241147040171
RFX2,0.462963891778965
RFX5,0.433328911862116
RGAG4,0.472043175666433
RGL2,0.470015792942503
RGS10,0.562646374877201
RGS18,0.661667502601069
RGS19,0.568164163699445
RGS2,0.605921938925665
RHBDD2,0.451731627750811
RHBDD3,0.564394790401539
RHBDF2,0.436958801560227
RHEBL1,0.578657351179497
RHOA,0.467613690532939
RHOB,0.678312683681041
RHOQ,0.421574361546465
RILPL1,0.446436432370143
RIMS4,0.436948024224135
RIN3,0.575430160789564
RINL,0.602172876761162
RINT1,0.573220185121473
RIOK1,0.564093439503911
RIPK2,0.621068448519567
RMRP,0.743974018329762
RN7SK,0.871167309852558
RNASE2,0.658662283883323
RNASE4,0.65685500752341
RNASEH1,0.464088465348792
RNASEK,0.474236363560998
RND1,0.48546095910001
RNF10,0.466491396784209
RNF103,0.456633035851223
RNF121,0.581308575857938
RNF13,0.434091615647034
RNF14,0.442761360763035
RNF145,0.449455744527393
RNF149,0.594424179368034
RNF19B,0.437731453655382
RNF25,0.577773816876479
RNF34,0.585310905420586
RNF40,0.56174563828773
RNU1-3,0.953605640691905
RNU11,0.693350590888177
RNU12,0.680007834294313
RNU2-1,0.56149009106849
RNU4-1,0.983796689699769
RNU4-2,0.984893076390587
RNU4ATAC,0.652470704298914
RNU6-1,0.94582316049526
RNU6ATAC,0.619492263116225
ROGDI,0.61965371590113
RP2,0.618153593619817
RPE,0.613476022499762
RPF1,0.626578361596206
RPF2,0.572534373484437
RPL10A,0.478394342727578
RPL10L,0.605537063673331
RPL15,0.46936853100764
RPL26,0.576222709505196
RPL3,0.46682507969011
RPL36,0.589221213113531
RPL36AL,0.565496565760403
RPL39L,0.601202709256488
RPL9,0.560269972269085
RPLP1,0.603155479653633
RPP21,0.5697764117274
RPP40,0.610087172068461
RPPH1,0.638573122152814
RPS18,0.593239501423852
RPS21,0.441316368700958
RPS27L,0.60039088568977
RPS6KA3,0.468750284977637
RPS6KA5,0.617855351569139
RPS7,0.594191844872682
RPUSD3,0.579171139951999
RRAGB,0.460012352485212
RRAGC,0.592843848835426
RRAGD,0.639514895522017
RRAS,0.377639721944729
RRM2B,0.595311651543853
RRP1,0.58068556292928
RRP1B,0.457063922038409
RSAD2,0.885577851745307
RSC1A1,0.578974039055408
RSF1,0.574212529067719
RSRC2,0.417311096096532
RSU1,0.392457522787848
RTN1,0.313539650233993
RTN3,0.443943758886121
RTN4,0.449529942341252
RTN4IP1,0.464431889308468
RTP4,0.579838298507339
RUFY4,0.562705235712776
RUNX1,0.423714491786426
RUNX2,0.623657496259021
RXRA,0.62736220554038
RYK,0.391564040174593
S100A10,0.602448942370268
S100A12,0.67594726566548
S1PR4,0.588786803566469
SAMD7,0.490953462633732
SAMD9,0.642396174874714
SAMD9L,0.647963705248148
SAT2,0.613097364941326
SBF1,0.405459549756059
SBF2,0.441062894046351
SCAMP2,0.566333260102716
SCAMP4,0.582329106683192
SCAND1,0.572855413746078
SCARNA10,0.693483027768221
SCARNA9,0.784809759292344
SCD,0.343213387109477
SCG5,0.458259170062218
SCIN,0.689645674350355
SCLY,0.469597342143115
SCML1,0.408751611419002
SCPEP1,0.423429514149399
SCRN1,0.617188193013799
SDC2,0.309214207845072
SDC3,0.584471309487786
SDCCAG3,0.59362209685509
SDF2,0.582152938689393
SDF2L1,0.578031643916816
SDHB,0.577890502265313
SDHC,0.417793174630151
SDS,0.702023030338201
SEC22C,0.443380228562428
SEC23B,0.469355473850452
SEL1L,0.461229155181204
SEMA4B,0.570207090658122
SEMA4D,0.630752506766924
SEPT11,0.461395789377692
SEPT4,0.365467757112006
SERINC1,0.430132602685215
SERPINE1,0.467374309317836
SERPINF1,0.601360431425054
SESN1,0.594282415947141
SESTD1,0.4633323937707
SETBP1,0.4674727561379
SETD1A,0.566535335154427
SETD2,0.475081140905379
SF3B1,0.467840221847318
SF3B4,0.586064282664655
SFXN4,0.383231086811442
SGK1,0.621272596135911
SGPL1,0.454471350939079
SGSH,0.619639000692237
SH3BGRL,0.369277338163791
SH3BGRL3,0.415094488221615
SH3BP2,0.458563422550332
SH3BP4,0.60758517204359
SH3KBP1,0.456017691411707
SHB,0.589750753377244
SHCBP1,0.398900297205768
SHISA5,0.595510410492151
SIAH1,0.429362437667619
SIGLEC5,0.703268641682591
SIGLEC9,0.59012941093568
SIPA1,0.450435445829378
SKAP2,0.453773932940099
SKIV2L,0.456291269943253
SLAMF6,0.601555667013476
SLC11A2,0.429997678727611
SLC12A6,0.46619377650292
SLC15A3,0.396097775309123
SLC15A4,0.581055930229184
SLC16A3,0.591752850812653
SLC16A6,0.622531471893951
SLC20A1,0.435485622619141
SLC22A18AS,0.632054077356402
SLC24A4,0.601080635199609
SLC25A11,0.472736241279684
SLC25A19,0.585211007805278
SLC25A28,0.568493079706691
SLC25A5,0.476654839231161
SLC2A1,0.619521071764623
SLC2A5,0.821334565818435
SLC2A6,0.407384962300049
SLC2A9,0.403075478658802
SLC30A1,0.612238701413904
SLC30A5,0.41955423279875
SLC30A7,0.462429377360133
SLC30A9,0.45552193395151
SLC31A1,0.660657749111906
SLC31A2,0.464038516541138
SLC33A1,0.46646818406032
SLC35A4,0.572528570303465
SLC37A1,0.587531451168305
SLC38A2,0.421532288484416
SLC38A5,0.579439537071964
SLC38A7,0.579053418280849
SLC3A2,0.656218315668174
SLC41A2,0.581471272181623
SLC43A2,0.610194323659983
SLC43A3,0.604051863857374
SLC44A1,0.691687565026715
SLC44A2,0.402356505987639
SLC45A4,0.579772390952012
SLC46A3,0.362488030939245
SLC6A12,0.604157150140727
SLC7A1,0.408300621354877
SLC7A5,0.409405298304228
SLC7A7,0.556328576106646
SLCO2B1,0.299251389654586
SLFN11,0.612998503608335
SLFN12,0.570044187077974
SLFN5,0.648676252968949
SLTM,0.463806182045787
SMAD5,0.406320700361041
SMAD6,0.625919078786472
SMARCA2,0.475506638424519
SMARCA4,0.556044012982545
SMARCD1,0.606272409605094
SMARCE1,0.435664484946963
SMG7,0.574659581259042
SMNDC1,0.583337409377112
SMPD3,0.561220864922673
SMPDL3A,0.700234199803521
SMUG1,0.458753062214245
SNAP23,0.367397729298188
SNAPC1,0.453404601922511
SNCA,0.668392145809067
SNHG11,0.46754322333542
SNIP1,0.583335544068942
SNORA16B,0.539388054566482
SNORA24,0.561318689973347
SNORA55,0.579202228421493
SNORA57,0.556725886746778
SNORA63,0.569952372464735
SNORA73A,0.575239484843335
SNORA73B,0.5840076767794
SNORA7B,0.567316484764578
SNORD12,0.596808872234681
SNORD121A,0.482393148930349
SNORD13,0.655050632753983
SNORD15B,0.623400290988074
SNORD3A,0.995403051644166
SNORD3C,0.894777966150875
SNORD3D,1
SNORD46,0.640938125655449
SNORD68,0.625896487831973
SNORD95,0.577579410313911
SNRNP40,0.569159409236177
SNRPA,0.552150493063126
SNRPB2,0.566676684062392
SNRPC,0.478822327324278
SNRPD3,0.415094488221615
SNRPN,0.586904914879771
SNTB1,0.60584919190705
SNUPN,0.442323842369024
SNURF,0.619366251186543
SNX1,0.475037824304551
SNX11,0.57971311560351
SNX13,0.432629006785577
SNX17,0.480685148416353
SNX5,0.407171488142858
SNX6,0.449686420971038
SOCS1,0.618680025036581
SOCS3,0.313120577665215
SOD2,0.412456735213288
SORT1,0.243584376178771
SP110,0.601219497030015
SP140,0.706901018458261
SPAG9,0.453594241586424
SPATS2L,0.653248952318578
SPHAR,0.462840159670379
SPHK2,0.463417783433576
SPIN4,0.462193312248442
SPINT2,0.414804536429469
SPOCD1,0.484162704613943
SPPL2A,0.360554949906113
SPR,0.45780672920285
SPRED1,0.411478070193619
SPRY2,0.397437273831384
SPTLC1,0.45061182107964
SQLE,0.352928948339254
SRD5A1,0.656331477697132
SRF,0.463662346060262
SRM,0.470133721870117
SRP14,0.579324924247763
SRP68,0.563118505100582
SRRD,0.576290896881619
SRRM1,0.576310793502095
SS18L1,0.562726997641422
SS18L2,0.573905582245582
SSBP1,0.56070769791956
SSBP2,0.479823376041982
SSH1,0.472664737799848
SSH2,0.380131151889972
SSR1,0.572011672684013
SSSCA1,0.569211430608464
ST14,0.72027237644406
ST3GAL4,0.46720145742745
ST3GAL6,0.587763163894266
ST6GALNAC6,0.447792718665932
ST8SIA4,0.600242904574979
STAB1,0.378564500283941
STAC3,0.600462389169606
STAG1,0.427364070848549
STAT2,0.583001239393651
STIP1,0.454777261478899
STK11IP,0.464564326188512
STK17B,0.612758500623842
STK24,0.552347593959718
STK36,0.585394637031756
STK39,0.578855488358405
STOM,0.438208143520956
STRAP,0.417435242718044
STRBP,0.541376473075313
STRN3,0.4373146609077
STXBP5,0.465966623419151
SUCNR1,0.791187040667863
SULF2,0.710307071176015
SUMF1,0.412368029446998
SUMF2,0.458131914593757
SURF1,0.437623887550933
SURF4,0.439510750392751
SUSD1,0.653261180449912
SUSD3,0.663457783930992
SYK,0.583133469017231
SYNJ2BP,0.401079806173756
SYP,0.471333322279655
SYT17,0.47475450471923
TACC1,0.468948629413008
TADA3,0.558742699391081
TAF10,0.477936098687238
TAF1B,0.582066720000663
TAF6L,0.476335249764764
TAGAP,0.595540048166402
TANK,0.456630756030127
TAOK3,0.468726864997285
TAPBP,0.422549088693331
TAS2R43,0.55012020874871
TAX1BP3,0.462293624376676
TBC1D10B,0.563527836615585
TBC1D10C,0.598071064096134
TBC1D13,0.554747416548185
TBC1D14,0.36819089978321
TBC1D15,0.449444552678375
TBC1D2,0.66786550713584
TBC1D2B,0.449818236081692
TBC1D4,0.47112274971295
TBC1D9,0.379970942643846
TBK1,0.466471085650806
TBPL1,0.57279074972953
TBXAS1,0.389842153477556
TCEAL4,0.625009015656153
TCEAL8,0.588659962610934
TCIRG1,0.456970242117
TCTEX1D2,0.566427354537051
TCTN1,0.44541341446733
TCTN3,0.472104730836031
TDRD6,0.457796573636149
TECR,0.399077086968957
TEF,0.422676965931183
TERF1,0.56259663332601
TEX14,0.408311398690968
TFB2M,0.463591257093352
TFDP1,0.469104486273405
TFRC,0.183730782144441
TGFBR2,0.436905122136234
TGM1,0.614137792387056
TGOLN2,0.411371333115023
THAP4,0.543639299141544
THAP8,0.564851376390173
THOC3,0.603610407590561
THUMPD2,0.566696166169942
THYN1,0.567122285458472
TIPARP,0.433375959079284
TLK2,0.575880943597226
TLN1,0.407898543816089
TLN2,0.453372891683627
TLR4,0.63989023697704
TLR8,0.451402297230639
TM2D1,0.410731532412838
TM7SF2,0.463800793377742
TM9SF1,0.471497054885657
TM9SF2,0.391657098326611
TMBIM4,0.44599559787272
TMBIM6,0.37096855090426
TMCO3,0.361418587588654
TMCO4,0.571541200512338
TMEM106A,0.440318428830203
TMEM106B,0.463281823193656
TMEM106C,0.614545051337426
TMEM109,0.387161291124864
TMEM115,0.568712357044854
TMEM138,0.421457883414094
TMEM147,0.443110173390757
TMEM14A,0.600190468689766
TMEM154,0.766285176603232
TMEM165,0.457444859417941
TMEM173,0.616788809809034
TMEM175,0.45564462977778
TMEM184B,0.58534137212069
TMEM189-UBE2V1,0.661131122874067
TMEM19,0.349218850389849
TMEM205,0.343099396054666
TMEM216,0.575594515164956
TMEM41B,0.451744270395072
TMEM45A,0.623087748241429
TMEM5,0.441013152495161
TMEM50B,0.614733447462559
TMEM59,0.452871538298922
TMEM62,0.574754297462766
TMEM63A,0.611434753592791
TMEM64,0.473576458981873
TMEM70,0.454121916541967
TMEM71,0.656377488631983
TMEM79,0.418510281993144
TMEM86B,0.560616090562784
TMEM91,0.394905636132263
TMUB1,0.581466919795894
TMX4,0.323154484822609
TNF,0.620844611539211
TNFAIP8L1,0.364362043880338
TNFRSF10A,0.621891671191766
TNFSF10,0.585688112183778
TNFSF13B,0.458188702864699
TNFSF14,0.44846796022334
TNIK,0.464193958888608
TNIP1,0.388640895016311
TNRC6A,0.556668683962909
TNRC6B,0.441026624165275
TNS1,0.605307216255539
TNS3,0.389630959141461
TOE1,0.549810153079624
TOM1,0.570757563824628
TOMM7,0.426775255236335
TOP2B,0.274909118040846
TOPBP1,0.454326478671237
TOR1A,0.582256152408113
TOR1B,0.601495562639121
TP53,0.590955120685439
TP53BP2,0.437277354744308
TP53INP2,0.463363482240194
TPCN1,0.411367602498684
TPD52L2,0.582262991871402
TPI1,0.615477705422244
TPM1,0.606594693405514
TPMT,0.587572902460963
TPRG1L,0.588377057538539
TPST1,0.48649641239062
TRABD,0.580445559944787
TRAF5,0.592375241971921
TRAM1,0.465970354035491
TRAM2,0.62064564533445
TRAPPC2L,0.564697177581483
TRAPPC6A,0.397335510907908
TREM1,0.739151160428938
TREM2,0.40219795479322
TRIAP1,0.630975307464963
TRIL,0.542320526265612
TRIM14,0.5608915344025
TRIM22,0.590921959651312
TRIM24,0.456156138729186
TRIM38,0.613619858485287
TRIM69,0.608443835571012
TRIO,0.575917006221839
TRIP4,0.565449104030309
TRIP6,0.626912459015034
TRMT1,0.600109638669082
TRMT11,0.592799288695818
TRMT5,0.598128474136466
TRPM2,0.372023693558884
TRPM4,0.630783387979954
TRRAP,0.46663813436022
TSC22D1,0.388337678810514
TSHZ3,0.459058143728212
TSPAN3,0.403913002026968
TSPYL1,0.63088763798099
TTC1,0.572202763143169
TTC3,0.4394974859791
TTC4,0.555444834547165
TTC7A,0.584159388510531
TTC9C,0.568984692037621
TTL,0.386460142509544
TTLL12,0.58383710471011
TTPAL,0.591422691266627
TUBA4A,0.598702574539787
TUBB2A,0.597272919455993
TUBG2,0.578273304953015
TUBGCP6,0.4705606701845
TUFM,0.439474480511675
TUFT1,0.659801572662044
TUG1,0.608148287854357
TWF2,0.419156093132764
TXN,0.569031946511252
TXNDC12,0.313737580156437
TXNDC16,0.4609796183994
TXNIP,0.660255257060192
TXNRD1,0.447514373235729
U2AF1,0.55908819591539
UBA1,0.45640754081916
UBASH3B,0.585195878083458
UBE2E1,0.469954030516442
UBE2E2,0.454480055710537
UBE2F,0.627744179202228
UBE2J1,0.377877859621052
UBE2L3,0.393664791686529
UBE2O,0.572395511654031
UBE4B,0.441197403491028
UBFD1,0.623352000232127
UBL3,0.426961993309761
UBP1,0.575737729381091
UBR2,0.457833258030152
UBR4,0.600999597922461
UBTD1,0.454946590009409
UBTD2,0.451096179434356
UBXN11,0.41858365078115
UBXN6,0.428909789551787
UCKL1,0.582268795052374
UEVLD,0.467152130389186
UGCG,0.420560462928036
UGDH,0.415447031465676
UGT2A1,0.476631211994346
UHRF1BP1,0.369783043934225
UNC119,0.59130393331316
UNC13D,0.56413240371901
UNC93B1,0.582327241375022
UPB1,0.488042338350321
UPK3A,0.577062098181532
UQCRH,0.464670441497718
UQCRHL,0.436331643502303
USF2,0.410866663626905
USP14,0.568533080204106
USP18,0.800971618299917
USP34,0.428544396407002
USP48,0.460499197917487
USPL1,0.448363710222303
UTP14C,0.458641558236994
UTP23,0.564485568732461
UXT,0.467912761609471
VAMP2,0.598622573544956
VAMP7,0.442806128159107
VARS,0.400606017898668
VASH1,0.258643630801627
VAV1,0.432939476967589
VCAN,0.783566220512587
VDAC3,0.560397020481084
VIM,0.606971071142854
VLDLR,0.544227492984369
VOPP1,0.426966552951954
VPS11,0.58823985375984
